1.70146	2.19307	2.71506	3.26074	3.82852	4.41073	5.00285	5.41963	5.4296	5.43029	5.42802	5.42064	5.41182	5.40011	5.38969	5.38299	5.38355	5.38189	5.3826	5.38481	5.38887	5.3953	5.40358	5.41518	5.42775	5.443	5.46048	5.48044	5.50313	5.52919	5.55909	5.59215	5.62885	5.6696	5.71434	5.76289	5.81737	5.87128	5.92615	5.98231	6.03938	6.0974	6.15622	6.21606	6.2766	6.33786	6.39964	6.46196	6.52435	6.58681	6.64961	6.71252	6.77542	6.83812	6.90088	6.96343	7.01284	7.06143	7.1099	7.15837	7.20686	7.25533	7.30368	7.35205	7.40034	7.44862	7.49675	7.54497	7.59298	7.64048	7.68885	
1.70078	2.19753	2.72513	3.27723	3.85233	4.44304	5.0455	5.42824	5.4405	5.44367	5.44239	5.43625	5.42804	5.41666	5.40595	5.3989	5.39836	5.39624	5.39627	5.39769	5.401	5.4066	5.41405	5.42471	5.43627	5.45074	5.46741	5.48663	5.5086	5.53379	5.5629	5.59483	5.63053	5.67013	5.71382	5.7616	5.81497	5.86831	5.92241	5.97774	6.034	6.09116	6.14917	6.20819	6.2679	6.3284	6.38943	6.45107	6.51279	6.5746	6.63686	6.69923	6.76162	6.82379	6.88607	6.94807	7.00121	7.05023	7.09912	7.148	7.19692	7.24583	7.29463	7.34344	7.39217	7.44089	7.48948	7.53814	7.58662	7.63446	7.68336	
1.6999	2.20237	2.73557	3.29438	3.87674	4.4765	5.08911	5.43666	5.45145	5.45733	5.45714	5.45227	5.44453	5.43415	5.4232	5.41582	5.41417	5.41175	5.41122	5.41173	5.41415	5.4189	5.42536	5.43511	5.4457	5.45935	5.47522	5.49373	5.51489	5.53917	5.56739	5.59841	5.63326	5.6716	5.71418	5.76113	5.81324	5.86597	5.91925	5.97373	6.02913	6.08543	6.14262	6.20077	6.25964	6.31938	6.37965	6.44057	6.5016	6.56273	6.62444	6.68624	6.74807	6.80972	6.87146	6.93289	6.98932	7.03875	7.08808	7.13739	7.18676	7.23613	7.28539	7.33463	7.3838	7.43298	7.48203	7.53117	7.58016	7.62837	7.67775	
1.69949	2.20765	2.74647	3.31238	3.90222	4.51113	5.134	5.44511	5.46252	5.47091	5.47228	5.46889	5.46152	5.45235	5.44124	5.4338	5.43012	5.42823	5.4272	5.4269	5.42832	5.43225	5.43764	5.44646	5.456	5.46875	5.48379	5.50156	5.52195	5.54541	5.57267	5.60282	5.63678	5.674	5.71566	5.76148	5.8115	5.86431	5.9167	5.97027	6.02484	6.08021	6.13656	6.19387	6.25187	6.31076	6.37024	6.43034	6.4906	6.55102	6.61216	6.6734	6.73468	6.79583	6.8571	6.91801	6.97723	7.02709	7.07685	7.12657	7.17635	7.22617	7.27588	7.32559	7.3752	7.42487	7.47442	7.52403	7.57351	7.62211	7.67206	
1.6989	2.21325	2.75816	3.33134	3.92894	4.54723	5.18022	5.45299	5.47325	5.48474	5.48781	5.48572	5.47873	5.47063	5.45953	5.45224	5.44752	5.44552	5.44403	5.44293	5.44344	5.44657	5.45095	5.4586	5.46707	5.47886	5.49315	5.51008	5.52975	5.55238	5.5787	5.60792	5.64089	5.677	5.71772	5.76242	5.80914	5.86314	5.91457	5.96725	6.021	6.07548	6.13098	6.18735	6.24444	6.30247	6.36107	6.42038	6.47989	6.53964	6.60021	6.66085	6.72156	6.78215	6.84294	6.90327	6.96389	7.01512	7.06532	7.11547	7.16571	7.21602	7.2662	7.31634	7.3664	7.41655	7.46663	7.51674	7.5667	7.6158	7.66631	
1.69885	2.21948	2.77083	3.35135	3.9571	4.58498	5.22806	5.46094	5.48365	5.49836	5.50337	5.50268	5.49626	5.48917	5.47848	5.47121	5.46559	5.46357	5.46181	5.46002	5.45978	5.46188	5.46532	5.47156	5.4789	5.48969	5.50315	5.51914	5.53812	5.55999	5.58536	5.61365	5.64571	5.68076	5.7205	5.76407	5.80938	5.86271	5.91312	5.9649	6.01774	6.07129	6.12588	6.18132	6.23747	6.29462	6.35235	6.4108	6.46955	6.52855	6.58851	6.64853	6.70865	6.76869	6.82894	6.88874	6.94889	7.0029	7.05359	7.1042	7.15491	7.20569	7.25633	7.30692	7.35743	7.40807	7.45866	7.50926	7.55973	7.60935	7.6603	
1.6988	2.2259	2.78452	3.37266	3.98693	4.62451	5.2779	5.46881	5.49356	5.51132	5.51871	5.51959	5.51411	5.50784	5.49806	5.49064	5.48465	5.48247	5.48024	5.47779	5.47669	5.4778	5.48036	5.48511	5.49145	5.5012	5.51378	5.5288	5.54705	5.56816	5.59255	5.61999	5.65117	5.68529	5.72398	5.76641	5.81144	5.8629	5.91228	5.96311	6.01501	6.0676	6.12126	6.1757	6.2309	6.28711	6.34399	6.4016	6.45955	6.51784	6.57714	6.63652	6.696	6.75546	6.81519	6.87444	6.93412	6.99044	7.0416	7.09267	7.14383	7.1951	7.24623	7.29729	7.34828	7.3994	7.45051	7.50159	7.55258	7.60271	7.65414	
1.69903	2.23277	2.79934	3.39545	4.01846	4.66587	5.33005	5.47659	5.50322	5.52381	5.53424	5.53658	5.53202	5.52652	5.51781	5.51023	5.50417	5.50204	5.49926	5.49613	5.49429	5.49432	5.49573	5.49913	5.50449	5.51319	5.52494	5.53901	5.55647	5.57676	5.60021	5.6269	5.65724	5.69046	5.72807	5.76936	5.81311	5.8636	5.91196	5.96182	6.01279	6.06439	6.11709	6.17052	6.22475	6.27999	6.33599	6.39275	6.4499	6.50746	6.56606	6.62478	6.68361	6.74247	6.80165	6.86035	6.91953	6.97768	7.02933	7.08087	7.13252	7.18428	7.23589	7.28744	7.33892	7.39054	7.44218	7.49375	7.54529	7.59595	7.64788	
1.69945	2.24028	2.81525	3.41972	4.05173	4.70914	5.38431	5.48448	5.51343	5.5358	5.54946	5.55337	5.55012	5.54531	5.53751	5.53002	5.52384	5.52184	5.51849	5.51487	5.51219	5.51116	5.51147	5.51013	5.51784	5.52555	5.53648	5.54977	5.56644	5.58586	5.60839	5.63435	5.6639	5.69623	5.73279	5.77295	5.81549	5.86491	5.91221	5.96105	6.01106	6.06163	6.11333	6.16575	6.21899	6.27325	6.32835	6.38422	6.44057	6.49742	6.55529	6.61333	6.67147	6.72974	6.78834	6.84648	6.90517	6.96388	7.01681	7.06883	7.12096	7.17321	7.22532	7.27741	7.32933	7.38145	7.43365	7.48571	7.53781	7.58904	7.64144	
1.70001	2.24731	2.83073	3.44348	4.0846	4.75075	5.43659	5.49204	5.52407	5.54875	5.56618	5.57256	5.57158	5.56775	5.56146	5.55449	5.54892	5.54722	5.54376	5.54018	5.53719	5.53559	5.53535	5.53626	5.53996	5.5468	5.55702	5.56958	5.58575	5.60464	5.62656	5.65215	5.6811	5.71294	5.74885	5.78811	5.82979	5.87844	5.92497	5.97311	6.02245	6.07232	6.12338	6.17513	6.22774	6.28139	6.33595	6.39126	6.44718	6.50365	6.56114	6.61884	6.67667	6.73471	6.7931	6.85107	6.90962	6.96825	7.02049	7.07229	7.12418	7.17622	7.22811	7.27998	7.3317	7.38362	7.43563	7.48748	7.53941	7.59052	7.64267	
1.70067	2.25472	2.84666	3.46881	4.11925	4.79456	5.46618	5.49997	5.53396	5.56124	5.58201	5.59146	5.59321	5.59032	5.58553	5.57904	5.57428	5.57277	5.56921	5.56584	5.56236	5.56006	5.5593	5.55923	5.56233	5.56842	5.57794	5.58991	5.60548	5.62385	5.64518	5.67035	5.6987	5.73007	5.76529	5.8038	5.84465	5.89242	5.93816	5.98556	6.03418	6.08332	6.13373	6.18478	6.23673	6.28977	6.34377	6.39852	6.45395	6.51	6.56709	6.62445	6.68195	6.73972	6.79794	6.85572	6.91413	6.97252	7.0242	7.07576	7.12742	7.17922	7.23089	7.28255	7.33405	7.38577	7.43758	7.48925	7.54102	7.59201	7.64389	
1.701	2.26271	2.86281	3.49516	4.15541	4.84078	5.47617	5.50844	5.54338	5.57312	5.59672	5.6097	5.6145	5.61281	5.60975	5.60384	5.59981	5.59849	5.5946	5.59136	5.58762	5.58467	5.5834	5.58252	5.58515	5.59051	5.5993	5.61066	5.62562	5.64349	5.6642	5.68891	5.71667	5.74756	5.78207	5.81986	5.86024	5.90686	5.95179	5.9984	6.04627	6.09462	6.14428	6.19462	6.24592	6.29834	6.35179	6.40601	6.46098	6.51659	6.57322	6.6302	6.68735	6.74483	6.80282	6.86044	6.91869	6.97648	7.02792	7.07923	7.13064	7.18221	7.23364	7.28505	7.33638	7.3879	7.43953	7.49098	7.54259	7.59347	7.6451	
1.70135	2.2708	2.8793	3.52193	4.19279	4.88953	5.4878	5.5181	5.55263	5.58451	5.6105	5.62731	5.63517	5.63515	5.63361	5.62857	5.62508	5.62404	5.61979	5.61656	5.61276	5.60915	5.60723	5.60588	5.60817	5.61291	5.62102	5.63182	5.64615	5.66348	5.68362	5.70785	5.73499	5.76539	5.79922	5.83622	5.87603	5.92166	5.9658	6.01161	6.05869	6.10625	6.15514	6.20473	6.25537	6.30716	6.36004	6.41373	6.4682	6.52339	6.57951	6.6361	6.69286	6.75005	6.80778	6.86522	6.92331	6.98048	7.03165	7.08272	7.13388	7.1852	7.23639	7.28758	7.33871	7.39001	7.44146	7.4927	7.54414	7.59493	7.64629	
1.70161	2.27834	2.89576	3.54898	4.23175	4.94014	5.49947	5.52807	5.5612	5.59458	5.62293	5.64359	5.65513	5.65722	5.65701	5.6531	5.65016	5.64919	5.64476	5.64147	5.63771	5.63358	5.63117	5.6294	5.63143	5.63565	5.64307	5.65343	5.66705	5.68384	5.70345	5.72715	5.75361	5.7835	5.8167	5.85295	5.89206	5.93678	5.98011	6.0251	6.07137	6.11813	6.16625	6.2151	6.26508	6.31623	6.36852	6.42164	6.47562	6.53035	6.58593	6.64211	6.69848	6.75536	6.8128	6.87007	6.928	6.98451	7.03541	7.08621	7.13712	7.18819	7.23912	7.29012	7.34103	7.3921	7.44337	7.4944	7.54569	7.59638	7.64748	
1.70159	2.28608	2.91204	3.57598	4.27129	4.9927	5.51181	5.539	5.56949	5.60365	5.63405	5.65834	5.67419	5.67879	5.67994	5.6775	5.67497	5.67407	5.6695	5.66613	5.66229	5.65787	5.65514	5.65324	5.65496	5.65875	5.66554	5.67547	5.68842	5.70457	5.72368	5.74676	5.77249	5.80185	5.8345	5.87006	5.90857	5.95226	5.99475	6.03885	6.08425	6.13023	6.17757	6.22568	6.27499	6.32552	6.37721	6.42973	6.4832	6.53748	6.59247	6.64824	6.70423	6.76079	6.81793	6.87501	6.93274	6.98856	7.03917	7.08971	7.14037	7.19118	7.24186	7.29265	7.34335	7.39422	7.44528	7.49609	7.54722	7.59779	7.64863	
1.70122	2.29344	2.92796	3.60247	4.3109	5.04643	5.52398	5.55013	5.57742	5.61145	5.64382	5.67158	5.69197	5.69966	5.7024	5.70152	5.69921	5.69853	5.69401	5.69045	5.68656	5.68201	5.67909	5.67734	5.67872	5.68216	5.68837	5.69791	5.71018	5.72573	5.74433	5.76673	5.7917	5.82045	5.85259	5.88747	5.92535	5.96805	6.00966	6.05286	6.09736	6.14252	6.18908	6.23645	6.28511	6.335	6.38607	6.43799	6.4909	6.54472	6.59913	6.65446	6.71005	6.76629	6.82313	6.88001	6.93756	6.99264	7.04296	7.09323	7.14362	7.19417	7.2446	7.29519	7.34567	7.39632	7.44719	7.49776	7.54874	7.5992	7.64978	
1.70053	2.30012	2.94358	3.62825	4.3501	5.10068	5.53537	5.56109	5.5855	5.6187	5.65249	5.68344	5.70801	5.71946	5.72441	5.72508	5.72291	5.72251	5.71838	5.71453	5.71066	5.70609	5.70314	5.70151	5.70267	5.70585	5.71154	5.7207	5.73237	5.74742	5.76544	5.78708	5.81121	5.83932	5.8709	5.90513	5.94246	5.9841	6.02481	6.06711	6.11069	6.15502	6.20081	6.24742	6.2954	6.34468	6.39513	6.4464	6.49873	6.55202	6.60586	6.66074	6.71594	6.77187	6.82839	6.88509	6.94245	6.99675	7.04676	7.09676	7.14688	7.19718	7.24735	7.29773	7.34799	7.39843	7.44908	7.49944	7.55026	7.60061	7.65093	
1.69944	2.30608	2.95855	3.65316	4.38873	5.15418	5.5452	5.57162	5.59416	5.62535	5.66012	5.69394	5.72234	5.73809	5.74557	5.74809	5.74615	5.74599	5.74242	5.73838	5.7345	5.72999	5.72719	5.7258	5.72687	5.72986	5.73511	5.74386	5.75503	5.76956	5.78699	5.80779	5.83106	5.85851	5.88947	5.923	5.95975	6.00038	6.04019	6.08156	6.12422	6.16769	6.2127	6.25858	6.30586	6.35451	6.40427	6.4549	6.50664	6.5594	6.61267	6.66708	6.72191	6.77751	6.83371	6.89023	6.94739	7.00092	7.05059	7.10031	7.15017	7.2002	7.25012	7.30026	7.35032	7.40053	7.45099	7.50114	7.55175	7.60199	7.65209	
1.69808	2.31143	2.97227	3.67748	4.42567	5.20644	5.55326	5.5806	5.60304	5.6323	5.66691	5.70312	5.73499	5.7555	5.76583	5.77032	5.76902	5.76916	5.76605	5.76206	5.75829	5.75414	5.75151	5.75035	5.75137	5.75424	5.75911	5.76743	5.77819	5.79215	5.80899	5.82888	5.85129	5.87802	5.90829	5.9411	5.97715	6.01684	6.05574	6.09618	6.13795	6.18057	6.22481	6.26993	6.31649	6.36447	6.41354	6.4635	6.51465	6.56688	6.61954	6.67349	6.72794	6.7832	6.83909	6.8954	6.95239	7.00508	7.05445	7.10389	7.15348	7.20322	7.25288	7.30282	7.35265	7.40264	7.45288	7.50283	7.55326	7.60337	7.65324	
1.69611	2.31598	2.98504	3.7005	4.46099	5.25678	5.55855	5.58762	5.61184	5.63954	5.67346	5.71125	5.74617	5.77169	5.78521	5.79183	5.79144	5.7921	5.78948	5.78573	5.78208	5.77855	5.77613	5.77528	5.7762	5.77894	5.78357	5.79146	5.80183	5.81517	5.83142	5.85042	5.87198	5.89783	5.92735	5.95939	5.99472	6.03346	6.07145	6.11099	6.15182	6.19365	6.23712	6.28151	6.32734	6.37461	6.42294	6.47221	6.52271	6.5744	6.62647	6.67996	6.73401	6.78896	6.84451	6.90062	6.9574	7.00928	7.05832	7.10748	7.1568	7.20628	7.25568	7.30536	7.35499	7.40476	7.45478	7.50453	7.55477	7.60475	7.65441	
1.69335	2.32016	2.9968	3.72223	4.49407	5.30519	5.56117	5.59239	5.61982	5.64664	5.68013	5.7185	5.7561	5.78651	5.80388	5.81252	5.81315	5.81456	5.81298	5.80978	5.80611	5.80318	5.8011	5.80058	5.80135	5.80401	5.8085	5.816	5.82595	5.83867	5.8543	5.87241	5.89293	5.91791	5.94651	5.97775	6.0134	6.05018	6.08727	6.12589	6.16575	6.20684	6.24957	6.29326	6.33835	6.3849	6.43245	6.48098	6.53084	6.58196	6.63342	6.68643	6.74012	6.79472	6.84995	6.90584	6.96261	7.01346	7.06218	7.11106	7.16012	7.20931	7.25848	7.30793	7.35734	7.40689	7.4567	7.50623	7.55625	7.60608	7.65558	
1.69024	2.32358	3.00764	3.7422	4.52545	5.35152	5.56113	5.59509	5.62667	5.6544	5.68715	5.72541	5.76531	5.80011	5.82182	5.83268	5.83458	5.83676	5.83631	5.83422	5.83061	5.8282	5.82656	5.82629	5.82692	5.82955	5.83391	5.84104	5.85061	5.86269	5.87763	5.89487	5.9145	5.93845	5.96604	5.99638	6.03138	6.06719	6.10336	6.14107	6.17998	6.22025	6.26218	6.30512	6.34945	6.39527	6.44206	6.48983	6.53902	6.58954	6.64041	6.69293	6.74624	6.80051	6.85539	6.91109	6.96769	7.01764	7.06605	7.11465	7.16345	7.21239	7.2613	7.3105	7.35969	7.40902	7.4586	7.50794	7.55776	7.60744	7.65677	
1.68674	2.32598	3.01726	3.76057	4.55492	5.39525	5.55743	5.5951	5.63113	5.66198	5.69455	5.73269	5.77402	5.81293	5.83904	5.85237	5.85562	5.85904	5.85955	5.85858	5.85554	5.85372	5.85246	5.85239	5.85294	5.8555	5.85983	5.86658	5.87579	5.88725	5.90137	5.91771	5.93642	5.95945	5.98596	6.01538	6.05226	6.08452	6.11971	6.15649	6.19444	6.23382	6.27492	6.31708	6.36064	6.40569	6.4517	6.49872	6.54722	6.59713	6.64743	6.69944	6.75236	6.80629	6.86083	6.91631	6.97276	7.0218	7.0699	7.11823	7.16677	7.21544	7.26412	7.31308	7.36203	7.41114	7.46051	7.50965	7.55925	7.60876	7.65795	
1.68284	2.32824	3.02615	3.77765	4.58259	5.43681	5.54999	5.59291	5.63362	5.66921	5.70251	5.74108	5.78269	5.82512	5.85554	5.87165	5.87648	5.88131	5.88286	5.88296	5.8809	5.87974	5.87883	5.87886	5.87949	5.88187	5.88619	5.89255	5.9014	5.91223	5.92552	5.9409	5.9587	5.98069	6.006	6.03436	6.07059	6.10182	6.13609	6.172	6.20903	6.24755	6.28781	6.32916	6.37191	6.41616	6.46137	6.50764	6.55546	6.60473	6.65448	6.70596	6.75849	6.81206	6.86627	6.92151	6.97781	7.02593	7.07372	7.12179	7.1701	7.21852	7.26694	7.31565	7.36438	7.41326	7.46241	7.51136	7.56075	7.61009	7.65914	
1.6786	2.32984	3.03386	3.79324	4.60805	5.47677	5.53913	5.5886	5.63437	5.67541	5.71131	5.75044	5.79205	5.8369	5.8714	5.89064	5.89719	5.90355	5.90644	5.90758	5.90661	5.90626	5.9057	5.90585	5.90661	5.90882	5.91302	5.91899	5.92743	5.9375	5.94997	5.96437	5.98131	6.00222	6.02629	6.05353	6.08909	6.11925	6.15264	6.18766	6.22378	6.26145	6.30084	6.34134	6.38325	6.42668	6.47107	6.51659	6.56371	6.61235	6.66153	6.71249	6.76461	6.8178	6.87167	6.92667	6.98283	7.03002	7.07751	7.12532	7.17341	7.22156	7.26975	7.3182	7.36673	7.41538	7.4643	7.51306	7.56225	7.61143	7.66033	
1.67388	2.32136	3.02011	3.77401	4.5834	5.45004	5.51803	5.57595	5.62799	5.67562	5.71638	5.75692	5.79971	5.84604	5.88504	5.9082	5.91705	5.92569	5.93047	5.93332	5.93386	5.93476	5.93496	5.9357	5.93701	5.93942	5.94389	5.94975	5.95792	5.96747	5.97935	5.99311	6.00942	6.02945	6.05257	6.07891	6.11153	6.14337	6.17616	6.21061	6.24615	6.28329	6.32205	6.36201	6.40333	6.4462	6.49002	6.53505	6.58179	6.63007	6.67897	6.72967	6.78166	6.83476	6.88857	6.94361	6.99736	7.04375	7.09048	7.13759	7.18498	7.23243	7.27993	7.32765	7.37551	7.42348	7.47173	7.51986	7.56835	7.61693	7.66523	
1.6688	2.31202	3.00539	3.75312	4.55666	5.42021	5.49498	5.56156	5.6201	5.67449	5.72132	5.76445	5.8087	5.85567	5.89844	5.9261	5.93713	5.94824	5.95507	5.95958	5.96168	5.96385	5.96473	5.96635	5.96819	5.97083	5.97556	5.98126	5.98904	5.998	6.0092	6.02229	6.03793	6.05714	6.07943	6.10494	6.13707	6.1681	6.20021	6.234	6.26888	6.3054	6.34351	6.38293	6.42367	6.46593	6.50921	6.55377	6.60007	6.64796	6.69659	6.74705	6.79886	6.85185	6.90563	6.96071	7.01156	7.05714	7.10314	7.14956	7.19628	7.24304	7.28985	7.33687	7.38408	7.43139	7.47897	7.5265	7.57432	7.6223	7.67003	
1.66341	2.30194	2.98917	3.73103	4.52807	5.38762	5.47053	5.54595	5.61136	5.67251	5.72573	5.77305	5.81857	5.86621	5.91182	5.94423	5.95782	5.97114	5.98039	5.98646	5.99029	5.9935	5.99527	5.99768	6.00015	6.00303	6.00794	6.01348	6.02075	6.0291	6.03956	6.05193	6.06685	6.08519	6.10665	6.13147	6.16305	6.19324	6.22467	6.25779	6.29196	6.32782	6.36522	6.40405	6.44423	6.48591	6.52864	6.57273	6.61859	6.66606	6.7144	6.76459	6.81623	6.8691	6.92284	6.97793	7.02539	7.0702	7.11549	7.16122	7.20728	7.25335	7.29952	7.34586	7.39242	7.43908	7.48604	7.53298	7.58013	7.62754	7.67471	
1.65728	2.2911	2.97234	3.70778	4.49884	5.35283	5.44438	5.52935	5.60196	5.67016	5.7297	5.78203	5.82981	5.878	5.92513	5.96267	5.97935	5.99494	6.0064	6.01416	6.0195	6.02383	6.02649	6.02976	6.03288	6.03607	6.04106	6.04638	6.05306	6.06071	6.07037	6.08196	6.0962	6.11369	6.13425	6.15834	6.18939	6.2188	6.24952	6.28197	6.3154	6.35052	6.38721	6.4254	6.46498	6.50607	6.54829	6.59194	6.63737	6.68436	6.73243	6.78231	6.83374	6.88647	6.94019	6.99401	7.0389	7.08293	7.12752	7.17259	7.21799	7.26341	7.30892	7.3546	7.40055	7.44658	7.49292	7.53928	7.58579	7.63264	7.67927	
